date,source,source.type,dest,dest.type,qty
286,3858,FaFi,3787,Fi,16
286,4051,FaFi,4051,FaFi,52
286,4051,FaFi,2910,Fi,6
286,4499,FaFi,4499,FaFi,62
286,4716,FaFi,4716,FaFi,70
286,4734,FaFi,4734,FaFi,27
286,1344,Fa,3526,Fi,67
286,1344,Fa,4673,Fi,0
286,1344,Fa,4087,Fi,3
286,1344,Fa,570,Fi,2
286,1344,Fa,2302,FaFi,4
286,1344,Fa,1073,FaFi,10
286,1369,Fa,1793,Fi,165
286,1369,Fa,1482,Fi,19
286,1369,Fa,3341,FaFi,120
286,1369,Fa,1352,FaFi,97
286,1369,Fa,2592,FaFi,102
286,1369,Fa,1176,Fi,446
286,1369,Fa,4401,Fi,164
286,1369,Fa,291,FaFi,32
286,1369,Fa,4244,FaFi,13
286,1369,Fa,3335,Fi,80
286,1369,Fa,3318,FaFi,15
286,1369,Fa,4349,FaFi,36
286,1369,Fa,4608,Fi,0
286,1369,Fa,1813,FaFi,66
286,1369,Fa,2977,FaFi,26
286,1369,Fa,1729,FaFi,13
286,1369,Fa,805,Fi,1
286,1369,Fa,787,FaFi,8
286,1369,Fa,4543,Fi,2
286,1369,Fa,952,Fi,181
286,1843,Fa,3975,FaFi,27
286,1843,Fa,859,Fi,141
286,1843,Fa,3763,FaFi,23
286,1843,Fa,3039,Fi,71
286,1968,Fa,3228,Fi,391
286,2019,Fa,3411,FaFi,27
286,2019,Fa,2848,Fi,164
286,2019,Fa,754,Fi,3
286,2019,Fa,2364,FaFi,76
286,2019,Fa,607,Fi,1
286,2019,Fa,576,Fi,3
286,2019,Fa,4650,Fi,1
286,2019,Fa,1709,Fi,79
286,2019,Fa,4294,Fi,4
286,2019,Fa,3898,Fi,244
286,2575,Fa,84,Fi,18
286,2575,Fa,1626,Fi,329
286,2575,Fa,1093,Fi,4
286,2575,Fa,3177,Fi,85
286,2667,Fa,2583,FaFi,57
286,2667,Fa,2046,Fi,127
286,3675,Fa,3694,FaFi,77
286,3675,Fa,819,Fi,1
286,3675,Fa,1059,Fi,1
286,3675,Fa,4538,Fi,1
286,3675,Fa,1734,Fi,430
286,3675,Fa,1496,Fi,2
286,3675,Fa,3684,FaFi,46
286,3675,Fa,3072,Fi,304
286,3743,Fa,2219,FaFi,73
286,3743,Fa,217,FaFi,155
286,3746,Fa,2360,Fi,153
286,3746,Fa,220,FaFi,19
286,3746,Fa,3898,Fi,551
286,3746,Fa,2732,Fi,125
286,4755,Fa,1575,FaFi,27
287,233,FaFi,233,FaFi,57
287,1659,FaFi,1659,FaFi,3
287,2290,FaFi,2290,FaFi,61
287,2375,FaFi,2375,FaFi,32
287,2375,FaFi,1516,FaFi,5
287,2433,FaFi,2433,FaFi,34
287,2587,FaFi,2587,FaFi,0
287,2587,FaFi,2583,FaFi,1
287,3204,FaFi,3204,FaFi,70
287,3364,FaFi,3364,FaFi,22
287,3770,FaFi,3770,FaFi,33
287,568,Fa,949,Fi,222
287,905,Fa,3918,Fi,20
287,1357,Fa,3910,FaFi,83
287,1357,Fa,862,Fi,631
287,1357,Fa,1596,Fi,20
287,1357,Fa,2057,Fi,165
287,1357,Fa,3238,FaFi,347
287,1357,Fa,2114,FaFi,9
287,1357,Fa,2888,Fi,48
287,1357,Fa,546,FaFi,79
287,1357,Fa,4271,FaFi,82
287,1357,Fa,2217,Fi,2
287,1357,Fa,3439,FaFi,59
287,1357,Fa,4524,Fi,1
287,1357,Fa,3786,Fi,216
287,1357,Fa,3626,Fi,244
287,1357,Fa,1414,Fi,17
287,1357,Fa,2930,Fi,708
287,1357,Fa,2599,Fi,102
287,1357,Fa,2979,Fi,235
287,1912,Fa,2833,FaFi,84
287,1912,Fa,52,Fi,2
287,1912,Fa,4205,FaFi,52
287,1912,Fa,3463,Fi,648
287,2384,Fa,3727,Fi,106
287,2384,Fa,2333,Fi,116
287,2384,Fa,1267,FaFi,44
287,2384,Fa,3736,Fi,41
287,2384,Fa,1766,Fi,7
287,2384,Fa,4355,FaFi,161
287,2384,Fa,827,Fi,2
287,2384,Fa,2977,FaFi,40
287,2384,Fa,55,Fi,2
287,2384,Fa,1841,Fi,81
287,2384,Fa,4002,Fi,11
287,2384,Fa,2229,Fi,59
287,2384,Fa,3146,Fi,338
287,2384,Fa,1835,Fi,593
287,2384,Fa,4329,Fi,89
287,2384,Fa,1105,Fi,1
287,2384,Fa,2529,FaFi,60
287,2384,Fa,4336,FaFi,2
287,2384,Fa,1596,Fi,15
287,2384,Fa,487,Fi,0
287,2384,Fa,1770,FaFi,40
287,2384,Fa,4046,Fi,90
287,12,FaFi,12,FaFi,55
287,268,FaFi,268,FaFi,3
287,367,FaFi,367,FaFi,13
287,367,FaFi,4040,Fi,2
287,504,FaFi,504,FaFi,14
287,752,FaFi,752,FaFi,94
287,785,FaFi,785,FaFi,73
287,889,FaFi,889,FaFi,7
287,889,FaFi,2744,Fi,1
287,995,FaFi,995,FaFi,0
287,1566,FaFi,1566,FaFi,20
287,1664,FaFi,1664,FaFi,193
287,1664,FaFi,1758,Fi,17
287,1735,FaFi,1735,FaFi,1
287,1936,FaFi,1936,FaFi,19
287,1988,FaFi,1988,FaFi,28
287,1988,FaFi,4541,Fi,1
287,2448,FaFi,2448,FaFi,72
287,2597,FaFi,2597,FaFi,38
287,2632,FaFi,2632,FaFi,19
287,2666,FaFi,2666,FaFi,34
287,2761,FaFi,2761,FaFi,32
287,2945,FaFi,2945,FaFi,37
287,3037,FaFi,3037,FaFi,20
287,3037,FaFi,4606,Fi,0
287,3037,FaFi,177,Fi,2
287,3290,FaFi,3290,FaFi,5
287,3365,FaFi,3365,FaFi,8
287,3368,FaFi,3368,FaFi,42
287,3368,FaFi,2016,FaFi,3
287,3530,FaFi,3530,FaFi,33
287,3530,FaFi,2640,FaFi,2
287,3538,FaFi,3538,FaFi,31
287,3654,FaFi,3654,FaFi,40
287,3654,FaFi,975,FaFi,5
287,3679,FaFi,3679,FaFi,31
287,3763,FaFi,3763,FaFi,21
287,4003,FaFi,4003,FaFi,67
287,94,Fa,2213,FaFi,60
287,94,Fa,3508,FaFi,26
287,94,Fa,3827,Fi,43
287,697,Fa,2765,Fi,330
287,1046,Fa,153,Fi,416
287,1244,Fa,726,Fi,1
287,1244,Fa,4679,Fi,4
287,1244,Fa,1097,FaFi,13
287,2055,Fa,3346,FaFi,114
287,2055,Fa,2530,FaFi,10
287,2055,Fa,940,Fi,0
287,2055,Fa,1465,FaFi,23
287,2244,Fa,924,FaFi,6
287,2581,Fa,1322,Fi,2
287,2581,Fa,1856,Fi,324
287,2581,Fa,1256,Fi,272
287,2919,Fa,2909,Fi,7
287,3451,Fa,4120,Fi,0
287,3451,Fa,3253,Fi,27
287,3594,Fa,4123,Fi,0
287,3594,Fa,2610,Fi,109
287,3594,Fa,3610,Fi,0
287,3594,Fa,1207,Fi,2
287,3594,Fa,136,Fi,1
287,3594,Fa,3908,Fi,423
287,3594,Fa,2043,Fi,1
287,3594,Fa,4095,Fi,1
287,3594,Fa,1422,Fi,170
287,3594,Fa,2426,FaFi,5
287,3594,Fa,2236,FaFi,17
287,3594,Fa,4568,FaFi,3
287,3594,Fa,3426,FaFi,33
287,3594,Fa,4401,Fi,9
287,3637,Fa,2780,Fi,32
287,3637,Fa,449,Fi,0
287,3637,Fa,2144,Fi,66
287,3637,Fa,4715,Fi,0
287,3637,Fa,3705,Fi,1
287,3637,Fa,2944,FaFi,21
287,3637,Fa,4220,FaFi,34
287,3637,Fa,1203,Fi,372
287,3700,Fa,2364,FaFi,7
288,36,FaFi,36,FaFi,17
288,36,FaFi,3251,FaFi,1
288,105,FaFi,105,FaFi,83
288,105,FaFi,4147,Fi,7
288,105,FaFi,1032,Fi,10
288,325,FaFi,325,FaFi,142
288,325,FaFi,4684,Fi,14
288,325,FaFi,469,Fi,1
288,842,FaFi,842,FaFi,24
288,1433,FaFi,1433,FaFi,21
288,1708,FaFi,1708,FaFi,138
288,1901,FaFi,1901,FaFi,264
288,1901,FaFi,3299,Fi,21
288,2810,FaFi,2810,FaFi,140
288,2810,FaFi,727,FaFi,17
288,2958,FaFi,2958,FaFi,4
288,3880,FaFi,3880,FaFi,95
288,3910,FaFi,3910,FaFi,66
288,4336,FaFi,4336,FaFi,1
288,4340,FaFi,4340,FaFi,114
288,312,Fa,2446,Fi,37
288,312,Fa,2742,Fi,585
288,312,Fa,469,Fi,89
288,312,Fa,3553,Fi,523
288,1052,Fa,2532,FaFi,142
288,1052,Fa,1984,Fi,3
288,1052,Fa,1290,FaFi,72
288,1052,Fa,4080,FaFi,53
288,1052,Fa,1017,Fi,340
288,1424,Fa,4276,Fi,3
288,1424,Fa,3526,Fi,58
288,1424,Fa,1952,Fi,208
288,1424,Fa,2236,FaFi,18
288,1424,Fa,3666,FaFi,156
288,1424,Fa,3854,FaFi,51
288,1424,Fa,3830,Fi,142
288,1424,Fa,2450,Fi,14
288,1424,Fa,3027,FaFi,45
288,1424,Fa,2276,FaFi,22
288,1424,Fa,4197,Fi,0
288,1424,Fa,1408,FaFi,52
288,1424,Fa,555,FaFi,116
288,1424,Fa,4049,FaFi,50
288,1424,Fa,1478,Fi,61
288,1584,Fa,3381,Fi,106
288,1584,Fa,3933,Fi,207
288,1584,Fa,4450,Fi,870
288,1584,Fa,1388,FaFi,41
288,1584,Fa,1632,Fi,73
288,1584,Fa,2400,FaFi,38
288,1584,Fa,1343,Fi,225
288,1584,Fa,4415,Fi,1
288,1584,Fa,3461,Fi,270
288,1584,Fa,2694,Fi,258
288,1584,Fa,2510,Fi,109
288,1584,Fa,44,Fi,4
288,1584,Fa,2757,FaFi,1
288,1584,Fa,1850,Fi,107
288,1818,Fa,2907,Fi,418
288,1818,Fa,457,Fi,70
288,2263,Fa,466,Fi,31
288,2263,Fa,325,FaFi,106
288,2263,Fa,465,FaFi,151
288,2263,Fa,1106,FaFi,381
288,2263,Fa,3553,Fi,648
288,2263,Fa,3774,Fi,253
288,2263,Fa,2742,Fi,197
288,3181,Fa,450,FaFi,381
288,3181,Fa,197,Fi,212
288,3533,Fa,1687,Fi,31
288,3533,Fa,2955,Fi,19
288,3533,Fa,1262,FaFi,239
288,3533,Fa,1892,Fi,416
288,3533,Fa,2652,FaFi,13
288,3533,Fa,1299,FaFi,109
288,3533,Fa,2939,Fi,122
288,3533,Fa,1,FaFi,52
288,3533,Fa,4132,Fi,115
288,448,FaFi,448,FaFi,198
288,630,FaFi,630,FaFi,89
288,630,FaFi,1505,FaFi,10
288,727,FaFi,727,FaFi,75
288,1036,FaFi,1036,FaFi,19
288,1091,FaFi,1091,FaFi,32
288,1217,FaFi,1217,FaFi,62
288,1217,FaFi,1537,Fi,6
288,1862,FaFi,1862,FaFi,100
288,1862,FaFi,2863,FaFi,7
288,1928,FaFi,1928,FaFi,14
288,1928,FaFi,1796,Fi,3
288,2262,FaFi,2262,FaFi,28
288,2276,FaFi,2276,FaFi,21
288,2317,FaFi,2317,FaFi,191
288,2317,FaFi,1091,FaFi,17
288,2390,FaFi,2390,FaFi,7
288,2390,FaFi,3265,Fi,1
288,2468,FaFi,2468,FaFi,4
288,2703,FaFi,2703,FaFi,14
288,2759,FaFi,2759,FaFi,107
288,2845,FaFi,2845,FaFi,6
288,3131,FaFi,3131,FaFi,60
288,3140,FaFi,3140,FaFi,75
288,3484,FaFi,3484,FaFi,115
288,3684,FaFi,3684,FaFi,30
288,3946,FaFi,3946,FaFi,10
288,3971,FaFi,3971,FaFi,37
288,4030,FaFi,4030,FaFi,55
288,4030,FaFi,78,Fi,0
288,4030,FaFi,3765,Fi,4
288,4201,FaFi,4201,FaFi,5
288,4323,FaFi,4323,FaFi,13
288,4338,FaFi,4338,FaFi,60
288,4349,FaFi,4349,FaFi,40
288,4349,FaFi,57,FaFi,2
288,4446,FaFi,4446,FaFi,178
288,237,Fa,4484,Fi,2
288,1711,Fa,1913,FaFi,223
288,1711,Fa,2159,Fi,185
288,2386,Fa,388,Fi,19
288,2805,Fa,3809,FaFi,114
288,2805,Fa,4103,Fi,3
288,2805,Fa,73,Fi,0
288,2805,Fa,2891,FaFi,200
288,2805,Fa,195,Fi,109
288,3092,Fa,872,Fi,23
288,3092,Fa,3688,Fi,171
288,3092,Fa,1908,FaFi,32
288,3092,Fa,1613,Fi,1
288,3092,Fa,1990,Fi,1
288,3092,Fa,2324,Fi,84
288,3469,Fa,975,FaFi,54
288,3469,Fa,1894,Fi,83
288,3469,Fa,1131,Fi,31
288,4364,Fa,2831,FaFi,58
288,4364,Fa,2410,Fi,4
288,4364,Fa,552,FaFi,105
288,4364,Fa,1888,FaFi,3
288,4364,Fa,3775,Fi,80
288,4364,Fa,114,FaFi,83
288,4364,Fa,632,Fi,3
288,4364,Fa,719,Fi,0
288,4364,Fa,885,FaFi,13
288,4364,Fa,1664,FaFi,187
288,4364,Fa,2343,Fi,204
288,4408,Fa,2637,Fi,67
288,4408,Fa,66,Fi,1
288,4408,Fa,4482,Fi,0
288,4408,Fa,356,Fi,1
288,4408,Fa,4245,Fi,1
288,4408,Fa,876,Fi,0
288,4408,Fa,1215,Fi,331
288,4408,Fa,149,Fi,2
288,4408,Fa,662,Fi,32
288,4408,Fa,1263,Fi,2
288,4408,Fa,4644,Fi,3
288,4408,Fa,542,Fi,7
288,4408,Fa,4411,Fi,0
288,4408,Fa,3939,FaFi,22
288,4408,Fa,3739,FaFi,45
288,4408,Fa,4513,Fi,45
288,4408,Fa,1930,Fi,1
288,4408,Fa,2474,FaFi,12
288,4408,Fa,800,Fi,3
288,4408,Fa,960,FaFi,5
288,4408,Fa,1757,Fi,36
288,4408,Fa,1178,Fi,3
288,4408,Fa,677,FaFi,97
288,4408,Fa,3215,FaFi,1
289,157,FaFi,157,FaFi,5
289,157,FaFi,566,Fi,1
289,350,FaFi,350,FaFi,53
289,350,FaFi,3593,Fi,9
289,1299,FaFi,1299,FaFi,107
289,2299,FaFi,2299,FaFi,234
289,2299,FaFi,3093,Fi,25
289,2400,FaFi,2400,FaFi,47
289,3481,FaFi,3481,FaFi,14
289,3481,FaFi,3579,Fi,0
289,4742,FaFi,4742,FaFi,119
289,955,Fa,3142,FaFi,51
289,955,Fa,38,Fi,180
289,955,Fa,1375,Fi,346
289,955,Fa,1726,FaFi,37
289,955,Fa,2094,FaFi,169
289,955,Fa,3707,FaFi,253
289,955,Fa,17,FaFi,60
289,955,Fa,3218,FaFi,17
289,955,Fa,2332,FaFi,38
289,955,Fa,3596,Fi,69
289,955,Fa,3226,FaFi,53
289,955,Fa,3992,Fi,558
289,955,Fa,2155,Fi,106
289,955,Fa,3294,Fi,387
289,955,Fa,2205,Fi,21
289,1384,Fa,3251,FaFi,88
289,1384,Fa,3334,FaFi,51
289,1384,Fa,2653,Fi,138
289,1384,Fa,3852,Fi,65
289,1384,Fa,36,FaFi,18
289,1384,Fa,2548,FaFi,132
289,1384,Fa,456,Fi,3
289,1384,Fa,1546,FaFi,56
289,1384,Fa,776,Fi,1
289,1384,Fa,3433,Fi,81
289,1384,Fa,1678,Fi,251
289,1384,Fa,2999,FaFi,23
289,1384,Fa,144,Fi,93
289,1384,Fa,3825,FaFi,63
289,1384,Fa,4661,Fi,8
289,1384,Fa,2578,Fi,10
289,1384,Fa,21,Fi,156
289,1384,Fa,771,Fi,177
289,1384,Fa,2392,FaFi,21
289,1384,Fa,2521,Fi,26
289,1769,Fa,1852,Fi,419
289,1833,Fa,408,FaFi,31
289,1833,Fa,2026,Fi,583
289,1833,Fa,3490,Fi,10
289,3555,Fa,3238,FaFi,357
289,3555,Fa,3283,FaFi,40
289,3555,Fa,2574,FaFi,128
289,3555,Fa,1415,FaFi,61
289,3555,Fa,3268,Fi,583
289,529,FaFi,529,FaFi,52
289,563,FaFi,563,FaFi,3
289,563,FaFi,4236,FaFi,1
289,746,FaFi,746,FaFi,69
289,746,FaFi,3623,FaFi,6
289,773,FaFi,773,FaFi,74
289,1042,FaFi,1042,FaFi,389
289,1308,FaFi,1308,FaFi,149
289,1308,FaFi,2037,Fi,18
289,1327,FaFi,1327,FaFi,57
289,1547,FaFi,1547,FaFi,111
289,1547,FaFi,179,FaFi,15
289,1549,FaFi,1549,FaFi,258
289,1614,FaFi,1614,FaFi,83
289,1614,FaFi,887,FaFi,6
289,1614,FaFi,1744,FaFi,3
289,1667,FaFi,1667,FaFi,247
289,1725,FaFi,1725,FaFi,71
289,1822,FaFi,1822,FaFi,15
289,1822,FaFi,2341,Fi,0
289,1873,FaFi,1873,FaFi,15
289,1940,FaFi,1940,FaFi,21
289,1942,FaFi,1942,FaFi,17
289,2123,FaFi,2123,FaFi,19
289,2517,FaFi,2517,FaFi,18
289,2517,FaFi,4761,Fi,1
289,2517,FaFi,4594,Fi,1
289,2756,FaFi,2756,FaFi,25
289,3027,FaFi,3027,FaFi,33
289,3259,FaFi,3259,FaFi,0
289,3259,FaFi,222,Fi,0
289,3306,FaFi,3306,FaFi,23
289,3329,FaFi,3329,FaFi,14
289,3399,FaFi,3399,FaFi,12
289,3399,FaFi,3349,Fi,3
289,3539,FaFi,3539,FaFi,23
289,3825,FaFi,3825,FaFi,69
289,3825,FaFi,3123,Fi,6
289,3962,FaFi,3962,FaFi,53
289,3963,FaFi,3963,FaFi,17
289,1467,Fa,2913,FaFi,13
289,1467,Fa,2269,Fi,1
289,1467,Fa,4752,FaFi,3
289,1467,Fa,866,FaFi,166
289,1467,Fa,4665,Fi,1149
289,1467,Fa,4575,Fi,0
289,1467,Fa,4767,Fi,2
289,1467,Fa,4099,Fi,2
289,1467,Fa,1798,FaFi,11
289,1467,Fa,918,Fi,90
289,1467,Fa,4026,Fi,2
289,1467,Fa,3226,FaFi,61
289,1467,Fa,1148,FaFi,9
289,1467,Fa,947,Fi,48
289,1467,Fa,1893,FaFi,105
289,1467,Fa,120,Fi,0
289,1467,Fa,2079,Fi,142
289,1467,Fa,1310,Fi,2
289,1467,Fa,1562,Fi,246
289,1467,Fa,4558,Fi,1
289,1467,Fa,3725,Fi,582
289,1467,Fa,1280,Fi,3
289,1467,Fa,279,FaFi,160
289,1467,Fa,2060,FaFi,213
289,2915,Fa,1722,FaFi,7
289,2915,Fa,2455,FaFi,21
289,2915,Fa,600,FaFi,24
289,2915,Fa,1463,Fi,0
289,2915,Fa,1196,Fi,4
289,2915,Fa,3635,FaFi,140
289,2915,Fa,4719,Fi,0
289,2915,Fa,4545,Fi,1
289,2915,Fa,297,Fi,4
289,2915,Fa,420,Fi,7
289,2915,Fa,3623,FaFi,15
289,2915,Fa,775,Fi,307
289,2915,Fa,4712,Fi,2
289,2915,Fa,3185,Fi,28
289,2915,Fa,3285,Fi,38
289,2915,Fa,4275,Fi,2
289,2915,Fa,4392,Fi,1
289,2915,Fa,3808,Fi,247
289,4019,Fa,3406,Fi,312
289,4019,Fa,533,Fi,119
289,4019,Fa,2197,Fi,123
289,4019,Fa,2693,FaFi,33
290,450,FaFi,450,FaFi,391
290,536,FaFi,536,FaFi,159
290,536,FaFi,880,Fi,14
290,555,FaFi,555,FaFi,118
290,1616,FaFi,1616,FaFi,166
290,1663,FaFi,1663,FaFi,39
290,2268,FaFi,2268,FaFi,8
290,2268,FaFi,4548,Fi,0
290,2369,FaFi,2369,FaFi,6
290,2526,FaFi,2526,FaFi,189
290,2931,FaFi,2931,FaFi,142
290,2937,FaFi,2937,FaFi,2
290,2999,FaFi,2999,FaFi,19
290,2999,FaFi,1694,Fi,2
290,3226,FaFi,3226,FaFi,49
290,3226,FaFi,3218,FaFi,5
290,3280,FaFi,3280,FaFi,31
290,4526,FaFi,4526,FaFi,85
290,4526,FaFi,4422,Fi,8
290,757,Fa,4505,FaFi,88
290,757,Fa,2089,FaFi,56
290,757,Fa,1717,Fi,294
290,757,Fa,2220,FaFi,9
290,2588,Fa,1812,FaFi,118
290,2588,Fa,401,Fi,1
290,2588,Fa,1172,Fi,2
290,2588,Fa,2480,Fi,192
290,2588,Fa,2461,Fi,252
290,2588,Fa,1763,Fi,232
290,2588,Fa,1292,Fi,194
290,2720,Fa,3055,Fi,91
290,2720,Fa,2327,Fi,30
290,2720,Fa,2684,Fi,0
290,2720,Fa,2537,FaFi,153
290,2720,Fa,4316,Fi,145
290,2720,Fa,653,Fi,1
290,2720,Fa,3901,FaFi,133
290,2720,Fa,3936,Fi,299
290,2720,Fa,3346,FaFi,106
290,2720,Fa,1803,FaFi,176
290,3059,Fa,3689,FaFi,127
290,3059,Fa,2525,Fi,820
290,3059,Fa,4279,Fi,3
290,3059,Fa,3330,FaFi,15
290,3059,Fa,3572,FaFi,31
290,3059,Fa,2810,FaFi,171
290,3059,Fa,3905,Fi,563
290,3405,Fa,2475,Fi,67
290,3405,Fa,1376,FaFi,74
290,3405,Fa,3106,Fi,194
290,3405,Fa,29,Fi,139
290,3405,Fa,1951,FaFi,44
290,3405,Fa,4605,Fi,1
290,3405,Fa,4220,FaFi,41
290,3405,Fa,3837,Fi,199
290,3492,Fa,2434,Fi,709
290,3928,Fa,2236,FaFi,20
290,3928,Fa,1247,Fi,328
290,3928,Fa,2450,Fi,12
290,3928,Fa,1952,Fi,226
290,3928,Fa,3526,Fi,65
290,46,FaFi,46,FaFi,46
290,87,FaFi,87,FaFi,4
290,368,FaFi,368,FaFi,29
290,511,FaFi,511,FaFi,4
290,540,FaFi,540,FaFi,70
290,540,FaFi,223,Fi,1
290,540,FaFi,2023,FaFi,8
290,559,FaFi,559,FaFi,1
290,559,FaFi,3859,Fi,1
290,736,FaFi,736,FaFi,33
290,1008,FaFi,1008,FaFi,207
290,1092,FaFi,1092,FaFi,36
290,1417,FaFi,1417,FaFi,57
290,1417,FaFi,3445,Fi,2
290,1498,FaFi,1498,FaFi,137
290,1535,FaFi,1535,FaFi,16
290,1550,FaFi,1550,FaFi,131
290,1550,FaFi,2367,Fi,15
290,1580,FaFi,1580,FaFi,117
290,1580,FaFi,4562,Fi,1
290,1580,FaFi,4011,Fi,5
290,1580,FaFi,1949,FaFi,6
290,1597,FaFi,1597,FaFi,36
290,1636,FaFi,1636,FaFi,64
290,1703,FaFi,1703,FaFi,12
290,1784,FaFi,1784,FaFi,87
290,1800,FaFi,1800,FaFi,29
290,1870,FaFi,1870,FaFi,9
290,1884,FaFi,1884,FaFi,94
290,1884,FaFi,3927,FaFi,6
290,1927,FaFi,1927,FaFi,43
290,1927,FaFi,4718,Fi,3
290,1927,FaFi,1129,Fi,3
290,2049,FaFi,2049,FaFi,7
290,2094,FaFi,2094,FaFi,149
290,2094,FaFi,4282,FaFi,20
290,2133,FaFi,2133,FaFi,202
290,2133,FaFi,215,Fi,2
290,2133,FaFi,1533,Fi,22
290,2183,FaFi,2183,FaFi,26
290,2308,FaFi,2308,FaFi,60
290,2308,FaFi,8,Fi,2
290,2308,FaFi,110,Fi,1
290,2308,FaFi,3324,Fi,3
290,2310,FaFi,2310,FaFi,28
290,2395,FaFi,2395,FaFi,75
290,2463,FaFi,2463,FaFi,17
290,2624,FaFi,2624,FaFi,5
290,2798,FaFi,2798,FaFi,42
290,2798,FaFi,2763,FaFi,3
290,2948,FaFi,2948,FaFi,11
290,3031,FaFi,3031,FaFi,16
290,3075,FaFi,3075,FaFi,97
290,3163,FaFi,3163,FaFi,11
290,3235,FaFi,3235,FaFi,18
290,3271,FaFi,3271,FaFi,21
290,3529,FaFi,3529,FaFi,76
290,3529,FaFi,1739,Fi,9
290,3573,FaFi,3573,FaFi,44
290,3686,FaFi,3686,FaFi,119
290,3691,FaFi,3691,FaFi,15
290,3717,FaFi,3717,FaFi,17
290,3893,FaFi,3893,FaFi,4
290,4726,FaFi,4726,FaFi,1
290,89,Fa,3930,Fi,1
290,89,Fa,3686,FaFi,51
290,444,Fa,2913,FaFi,19
290,444,Fa,3894,FaFi,35
290,444,Fa,2419,FaFi,1
290,444,Fa,327,Fi,9
290,444,Fa,25,FaFi,63
290,444,Fa,2960,Fi,143
290,444,Fa,2593,FaFi,16
290,444,Fa,2239,FaFi,31
290,444,Fa,1291,Fi,0
290,444,Fa,3462,Fi,356
290,444,Fa,24,Fi,3
290,444,Fa,2056,FaFi,19
290,444,Fa,730,Fi,2
290,444,Fa,540,FaFi,56
290,444,Fa,959,Fi,37
290,518,Fa,3280,FaFi,30
290,518,Fa,395,Fi,1
290,518,Fa,55,Fi,1
290,518,Fa,4181,Fi,72
290,518,Fa,3104,FaFi,12
290,518,Fa,926,FaFi,35
290,518,Fa,469,Fi,89
290,518,Fa,2422,FaFi,67
290,518,Fa,1832,Fi,1
290,518,Fa,1373,Fi,106
290,518,Fa,3775,Fi,82
290,932,Fa,192,Fi,0
290,932,Fa,2419,FaFi,2
290,932,Fa,3245,Fi,130
290,932,Fa,2367,Fi,326
290,1288,Fa,2536,FaFi,13
290,1288,Fa,1923,Fi,316
290,1288,Fa,4383,FaFi,76
290,1288,Fa,1955,Fi,179
290,1288,Fa,351,Fi,0
290,1288,Fa,4280,Fi,193
290,1288,Fa,4746,FaFi,45
290,1288,Fa,2255,FaFi,146
290,1682,Fa,4585,Fi,6
290,1682,Fa,1831,Fi,44
290,2134,Fa,2058,Fi,10
290,2134,Fa,3440,Fi,21
290,2134,Fa,4656,Fi,5
290,2134,Fa,353,Fi,3
290,2134,Fa,4769,Fi,29
290,2134,Fa,3447,Fi,173
290,2134,Fa,3167,FaFi,48
290,2134,Fa,428,Fi,93
290,2134,Fa,1111,FaFi,5
290,2134,Fa,194,Fi,112
290,2134,Fa,4649,Fi,1
290,2134,Fa,4213,FaFi,17
290,2134,Fa,2637,Fi,74
290,2134,Fa,1516,FaFi,140
290,2134,Fa,3869,FaFi,74
290,2134,Fa,3302,Fi,0
290,2134,Fa,2819,Fi,70
290,2134,Fa,2783,FaFi,25
290,2134,Fa,4413,FaFi,69
290,2316,Fa,615,FaFi,8
290,2316,Fa,1849,FaFi,32
290,2316,Fa,1494,Fi,159
290,2567,Fa,4589,Fi,2
290,2567,Fa,3381,Fi,99
290,2567,Fa,2066,FaFi,31
290,2838,Fa,4621,Fi,0
290,2838,Fa,3586,FaFi,53
290,2838,Fa,3336,FaFi,12
290,2838,Fa,624,Fi,3
290,2838,Fa,842,FaFi,22
290,2838,Fa,1875,Fi,3
290,3073,Fa,3801,FaFi,251
290,3073,Fa,774,FaFi,61
290,4267,Fa,3257,Fi,17
290,4267,Fa,4358,Fi,4
290,4267,Fa,210,Fi,123
291,243,FaFi,243,FaFi,30
291,1100,FaFi,1100,FaFi,32
291,1439,FaFi,1439,FaFi,49
291,2548,FaFi,2548,FaFi,130
291,2593,FaFi,2593,FaFi,10
291,2650,FaFi,2650,FaFi,18
291,2650,FaFi,1042,FaFi,0
291,3074,FaFi,3074,FaFi,251
291,3289,FaFi,3289,FaFi,120
291,3289,FaFi,342,Fi,2
291,3289,FaFi,1744,FaFi,4
291,3327,FaFi,3327,FaFi,5
291,3327,FaFi,4581,Fi,0
291,3350,FaFi,3350,FaFi,156
291,3428,FaFi,3428,FaFi,71
291,3428,FaFi,4436,Fi,4
291,3669,FaFi,3669,FaFi,126
291,3669,FaFi,4652,FaFi,17
291,3689,FaFi,3689,FaFi,109
291,4056,FaFi,4056,FaFi,67
291,4389,FaFi,4389,FaFi,24
291,4453,FaFi,4453,FaFi,48
291,1096,Fa,240,FaFi,11
291,1096,Fa,2179,FaFi,50
291,1096,Fa,2651,Fi,107
291,1096,Fa,3554,FaFi,74
291,1096,Fa,1786,FaFi,52
291,1096,Fa,619,Fi,18
291,1707,Fa,4134,Fi,3
291,1707,Fa,3303,FaFi,11
291,1707,Fa,3021,FaFi,70
291,1707,Fa,150,Fi,187
291,1707,Fa,2312,FaFi,31
291,1707,Fa,3863,FaFi,50
291,1707,Fa,744,FaFi,121
291,1707,Fa,3252,Fi,351
