ID,X,Y,size,production,is_outdoor,is_commercial,multisite
3712,651276.54805438,6358055.79049051,111,FaFi,0,1,46
3713,549815.728531439,6257348.05092621,1018,Fi,0,1,0
3714,680509.149662797,6244879.99618811,2142,Fi,1,1,0
3715,542609.0130569,6379498.47437794,285,Fi,0,1,0
3716,640205.493116988,6389200.02670873,1301,Fi,0,1,0
3717,561286.725196146,6292126.02426709,349,Fi,0,1,13
3718,637695.054822703,6303857.55438688,383,Fa,0,1,114
3719,636161.657891692,6348255.04275358,531,Fi,1,1,0
3720,505771.769300941,6330432.86493881,1027,Fa,0,1,0
3721,673139.825020607,6358741.97041079,12,FaFi,1,1,112
3722,576046.500358797,6187227.31352809,996,Fi,0,1,0
3723,555421.957734538,6335247.0118182,2170,Fi,0,1,0
3724,464117.628434784,6264945.07444609,256,FaFi,0,1,0
3725,672025.84926147,6407022.7477352,101,Fi,0,1,0
3726,572445.750028534,6198289.85099077,1078,FaFi,0,1,0
3727,503260.708855583,6322856.44322575,3610,Fa,0,1,21
3728,695368.490686331,6356085.80601427,2,Fi,0,0,0
3729,710020.102423028,6235032.1574153,3,Fa,0,1,0
3730,576460.82923196,6208396.5659968,563,FaFi,0,1,15
3731,580364.167933867,6247126.53444628,431,Fi,0,1,0
3732,514940.698649193,6289386.62201798,41,FaFi,0,1,5
3733,624369.548424402,6405644.57807409,546,Fi,0,1,40
3734,490494.452766559,6195485.75018786,2204,Fi,0,1,0
3735,740576.443476253,6278056.98555919,1195,FaFi,0,1,108
3736,685168.938679195,6412054.43278069,687,FaFi,0,1,0
3737,524828.244531448,6256339.81362251,117,Fi,0,1,0
3738,558542.856171244,6363923.10786425,299,FaFi,1,1,0
3739,810873.009418397,6292023.12192651,14,Fi,1,0,0
3740,574336.422586305,6199123.63125382,2013,Fa,0,1,0
3741,459001.512026054,6257708.63785519,154,Fi,0,1,0
3742,669363.719046279,6273003.19595436,519,FaFi,0,1,0
3743,667723.654763336,6233533.88097574,871,Fi,0,1,0
3744,484535.209593386,6280249.17776122,1820,Fa,0,1,0
3745,708737.170930025,6251035.18940667,161,Fi,0,1,0
3746,592717.193097867,6255853.27946045,613,Fi,0,1,0
3747,801197.867944385,6296526.96923244,806,FaFi,0,1,0
3748,547309.087820725,6187860.24993883,919,Fi,1,1,0
3749,624399.835105953,6311775.61623372,1314,Fa,0,1,0
3750,467151.397486179,6319473.23977103,164,FaFi,0,1,0
3751,805050.360157971,6320687.47116845,186,FaFi,0,1,0
3752,623106.466755153,6180619.38458476,69,FaFi,0,1,83
3753,675895.824525925,6375681.87462866,425,Fi,0,1,0
3754,490104.724360349,6292649.47144846,946,FaFi,0,1,0
3755,529630.672623532,6204715.31849481,1917,Fi,0,1,0
3756,733070.415888559,6393512.07717134,1240,Fi,0,1,0
3757,731329.887299183,6248605.3335672,909,FaFi,0,1,91
3758,513244.662654452,6301513.10447995,1101,Fi,0,1,0
3759,608709.272503108,6223546.15211552,1086,Fa,0,1,0
3760,574045.440341308,6249894.6344526,971,FaFi,0,1,0
3761,559080.314388657,6325325.41886018,1851,FaFi,0,1,56
3762,504971.35905005,6330278.67308058,1392,FaFi,0,1,0
3763,657497.588354023,6358652.96535897,2983,Fi,1,1,112
3764,560084.761662987,6295089.78073086,127,Fi,0,1,0
3765,592994.021308268,6305284.80608901,293,Fi,1,1,0
3766,570380.206807528,6183095.80717565,436,FaFi,1,1,0
3767,528830.041180739,6218690.18859031,1437,FaFi,0,1,36
3768,570284.32177919,6314458.53140567,176,Fi,1,1,0
3769,785703.718962651,6305212.65644279,9,Fi,0,1,0
3770,596918.426584785,6302243.87227395,17,FaFi,0,1,0
3771,456265.319161264,6283102.49968528,5253,Fa,0,1,0
3772,588930.171439987,6331864.8720742,327,FaFi,0,1,0
3773,738392.203639688,6249916.68636618,841,Fi,0,1,73
3774,472276.179458903,6234435.51173837,1033,FaFi,0,1,0
3775,702044.12450345,6335652.14266765,1066,Fi,0,1,17
3776,490244.987870186,6278041.29691261,38,Fi,0,1,0
3777,550609.233178986,6276203.3630024,8870,Fa,0,1,95
3778,470244.320520844,6253175.95462321,787,FaFi,0,1,0
3779,623649.646456722,6278581.66111825,2135,Fa,0,1,59
3780,726054.07649276,6265517.50377473,3069,FaFi,0,1,73
3781,493908.759427106,6325933.01212111,834,Fi,0,1,0
3782,535576.297058235,6330481.63650304,2045,Fi,0,1,0
3783,539053.43277032,6322464.09344877,2268,Fi,0,1,0
3784,573424.690672091,6268715.30337591,456,FaFi,0,1,0
3785,536120.104870551,6327029.36671911,166,FaFi,0,1,0
3786,575256.94853949,6232159.3020218,3807,Fa,0,1,38
3787,639569.817097815,6310371.14290057,3151,Fa,0,1,20
3788,563600.650899624,6317729.33076641,69,Fi,0,1,0
3789,796572.264605297,6286208.39668495,148,Fi,0,1,0
3790,674458.109896576,6319588.20885613,4,FaFi,0,1,0
3791,529470.822981169,6263302.50880862,5,Fi,0,0,0
3792,523275.699748331,6289046.27145995,190,FaFi,0,1,89
3793,642730.372585002,6274014.41969567,182,Fi,0,1,0
3794,730495.906487682,6399872.36256573,672,Fi,0,1,73
3795,720013.706109391,6305443.23813905,556,FaFi,0,1,0
3796,559984.287000395,6235987.46154605,46,FaFi,1,1,0
3797,699172.264992847,6183258.20623437,3698,Fi,1,1,0
3798,475816.572830685,6312388.76856438,66,FaFi,0,1,0
3799,799641.509554962,6277208.93458001,314,Fi,0,1,0
3800,584687.170493462,6284456.87486519,619,FaFi,0,1,0
3801,574627.803641081,6339705.31836916,734,FaFi,0,1,0
3802,633115.02483126,6309430.31873707,924,FaFi,1,1,0
3803,562828.111316799,6246946.75822112,586,Fi,0,1,0
3804,458512.258597394,6210788.7287344,60,FaFi,0,1,0
3805,550427.192439582,6273716.78146238,1510,Fi,0,1,0
3806,601380.187884931,6356056.8486735,203,FaFi,0,1,46
3807,488173.422152548,6326746.20396662,197,Fi,0,1,0
3808,464237.989460781,6252402.59591919,200,FaFi,0,1,0
3809,626349.542160379,6389971.95850938,1265,Fi,0,1,0
3810,789565.906494046,6321404.46245751,1308,Fi,0,1,0
3811,677844.569630059,6333424.75891358,1571,Fa,0,1,0
3812,585016.926779927,6305095.72460321,2741,Fi,0,1,30
3813,705659.334081868,6226794.80296367,499,Fi,0,1,0
3814,734780.93448166,6403874.46774472,557,Fi,1,1,37
3815,679446.678008009,6360557.79338248,73,FaFi,0,1,81
3816,679738.269898529,6213718.42051774,930,FaFi,0,1,0
3817,808169.187363092,6355094.65916442,995,Fi,0,1,0
3818,669246.881556466,6408290.42929954,74,FaFi,0,1,0
3819,472603.047061205,6317288.51527534,1294,FaFi,0,1,32
3820,615544.728118203,6214016.82074757,7,Fi,1,0,0
3821,587656.115955923,6241921.4425414,226,FaFi,1,1,0
3822,728356.139021935,6256256.39224583,2803,Fi,0,1,105
3823,430789.959199317,6207260.00363823,167,Fi,0,1,0
3824,706274.558350033,6395093.20387574,1097,FaFi,0,1,0
3825,669752.323223157,6264023.8770563,403,Fi,0,1,0
3826,597864.016198742,6319307.83030021,214,FaFi,0,1,0
3827,674421.810195254,6233531.49214812,1559,FaFi,0,1,7
3828,595915.756759335,6315089.18799566,9,FaFi,0,1,0
3829,555730.150643911,6322353.39245563,2854,Fi,0,1,0
3830,618854.517501983,6220766.94013863,171,FaFi,0,1,0
3831,529050.781905313,6324147.5600043,6520,Fa,0,1,4
3832,577170.178567814,6327762.67602045,5,Fi,1,0,0
3833,680930.697950429,6313589.59912746,364,FaFi,0,1,0
3834,816674.864197608,6298234.99254612,2518,Fi,0,1,0
3835,534398.306369778,6276735.82368456,61,FaFi,0,1,0
3836,617953.498837744,6401549.22891329,1415,Fi,1,1,0
3837,663582.270587761,6190668.32034416,563,FaFi,0,1,0
3838,476017.845443854,6320299.31777022,184,FaFi,1,1,0
3839,556412.545929373,6215572.08394335,852,Fi,0,1,0
3840,638745.57674134,6290045.08573353,3996,Fa,0,1,87
3841,835485.551944801,6342520.47471143,818,FaFi,0,1,98
3842,632822.645872738,6239002.2691144,776,Fi,1,1,0
3843,483321.396759268,6250758.22146876,985,FaFi,0,1,0
3844,696924.098058905,6180445.45820777,87,FaFi,0,1,0
3845,736417.156727713,6377059.9823206,564,FaFi,0,1,1
3846,638170.118654113,6377757.61462131,91,FaFi,0,1,0
3847,468144.595042014,6197647.49512505,288,FaFi,0,1,0
3848,706577.942778042,6308793.06740699,598,Fi,0,1,0
3849,688719.997232746,6354443.26736564,907,Fi,1,1,0
3850,593383.702037073,6421316.8469241,1560,Fi,0,1,0
3851,610046.069011368,6412460.59439345,550,FaFi,0,1,0
3852,673496.229753105,6387878.73213313,83,FaFi,0,1,0
3853,831515.735990479,6331287.28086741,1903,Fi,0,1,0
3854,525895.016238866,6287790.67682919,2685,Fi,0,1,0
3855,749714.323499852,6366256.00002913,3056,Fi,0,1,0
3856,550577.816015328,6283686.81805272,212,Fi,1,1,0
3857,809083.219809859,6285215.15956712,569,Fi,1,1,0
3858,523586.177949119,6237856.66661671,1531,Fi,0,1,0
3859,727445.438131633,6399649.94860316,871,Fi,0,1,0
3860,523514.76413116,6317141.48260947,2220,Fi,0,1,0
3861,727801.820588621,6327060.88112961,393,FaFi,0,1,19
3862,658230.228493651,6344324.39560555,3208,Fa,0,1,0
3863,480156.699395108,6245732.09724552,522,Fi,1,1,0
3864,653710.418583545,6392574.52419521,1060,Fa,0,1,0
3865,535462.581950037,6316465.69991121,269,Fi,0,1,0
3866,723406.995240528,6305416.10215929,17,Fi,0,1,0
3867,680607.073486452,6386389.81885753,108,Fi,0,1,0
3868,470803.212858775,6298126.2102841,700,FaFi,1,1,0
3869,464475.994096015,6197739.39450192,27,Fi,1,1,0
3870,477111.009819743,6261712.77638024,1132,Fi,0,1,102
3871,612087.234715916,6300096.06766745,59,Fa,0,1,0
3872,583302.148581832,6305754.44495808,31,Fi,0,1,77
3873,464664.261328822,6265099.2647621,698,FaFi,0,1,0
3874,630667.42115739,6225013.20695595,9,Fi,0,0,0
3875,574337.926867093,6415106.11859831,539,FaFi,0,1,51
3876,689007.267088225,6183931.91745169,1154,Fa,0,1,0
3877,571192.432359916,6341057.29056107,819,FaFi,0,1,0
3878,562027.971009911,6197668.79604793,3524,Fa,0,1,0
3879,601183.871865724,6216831.00254743,924,Fi,0,1,58
3880,711714.234154805,6254206.65238841,604,Fi,0,1,0
3881,630635.134076466,6227911.00753658,656,FaFi,0,1,0
3882,570063.983870079,6320529.126394,247,FaFi,0,1,0
3883,453086.787240211,6283856.62186718,732,Fi,0,1,0
3884,660494.40722014,6246650.86416777,1356,FaFi,0,1,0
3885,541068.186266474,6327939.01519956,2347,Fa,0,1,0
3886,642219.564083716,6198069.25965103,197,Fi,0,1,0
3887,630325.893631949,6324617.71579724,1019,Fi,1,1,46
3888,583076.916997303,6285153.43125762,653,FaFi,1,1,0
3889,714230.595194428,6273099.90305975,1138,FaFi,0,1,0
3890,550383.153659603,6219211.14368547,185,FaFi,0,1,88
3891,612837.39571616,6256838.71470107,293,Fi,0,1,0
3892,594484.733868898,6401482.96143174,136,Fi,0,1,0
3893,543551.438669211,6249849.32944689,817,FaFi,0,1,0
3894,658543.533339355,6277505.81985977,1,Fi,0,0,0
3895,668055.435874075,6409579.51427424,558,Fi,0,1,0
3896,469332.993473786,6307373.26462415,1068,FaFi,0,1,0
3897,551847.86249388,6367266.52114933,1491,Fa,0,1,48
3898,561486.628842477,6187087.66942466,264,Fi,1,1,0
3899,653364.219160785,6255120.49199005,833,FaFi,0,1,0
3900,455622.700999095,6233653.42470394,6117,Fa,0,1,0
3901,533958.234432804,6322831.68661,1749,FaFi,0,1,82
3902,478860.699212401,6321312.58593353,36,FaFi,0,1,0
3903,498554.730007045,6285722.60103563,4767,Fa,0,1,23
3904,594461.541644023,6304315.50183152,1120,Fi,0,1,0
3905,481771.280788283,6288968.29944511,205,FaFi,0,1,0
3906,818791.739376263,6309848.53994407,17,FaFi,0,1,0
3907,614953.979261499,6251462.04269558,56,FaFi,0,1,0
3908,621527.619187199,6378025.99323885,144,FaFi,0,1,69
3909,551012.670207301,6266582.23705839,4,Fi,0,1,0
3910,622766.945393362,6291925.06411741,233,FaFi,0,1,49
3911,627969.126164029,6306550.13296486,1049,FaFi,0,1,0
3912,527839.14366896,6311104.4595625,3868,Fi,1,1,11
3913,459109.414691766,6305968.40685778,1173,FaFi,0,1,0
3914,487310.806857483,6284184.63978805,4,Fi,1,0,0
3915,547591.389358289,6263982.25437961,469,Fi,0,1,0
3916,564455.124984464,6256661.78359014,10,Fi,1,0,0
3917,662793.880612134,6397449.85371887,294,Fi,0,1,0
3918,439825.692627018,6213655.69705617,345,Fi,0,1,0
3919,553858.084487045,6383064.29812054,342,FaFi,0,1,0
3920,448299.785622353,6247611.83378138,1269,Fa,0,1,0
3921,563562.21274939,6232931.84524231,215,Fi,0,1,0
3922,656824.280206341,6327285.80596542,682,Fi,1,1,0
3923,611343.411293523,6265155.31293766,743,FaFi,0,1,0
3924,748432.894626744,6415603.24128769,18,Fi,0,1,0
3925,655152.213636817,6387021.75037219,4,Fi,0,1,33
3926,782993.444043962,6321375.98285423,30,FaFi,1,0,0
3927,555699.084319527,6349739.11247912,659,Fi,0,1,0
3928,485851.206442351,6192005.7874026,291,FaFi,0,1,0
3929,501430.570971872,6268531.11724472,554,FaFi,0,1,0
3930,607611.562946285,6325167.6946187,976,Fi,1,1,0
3931,680385.867223269,6398272.84202186,184,FaFi,0,1,0
3932,694577.735696412,6166021.36472189,461,FaFi,0,1,0
3933,733980.641177194,6379865.57767423,579,Fa,0,1,0
3934,593898.254191749,6353334.4933456,259,Fi,0,1,0
3935,607509.883745288,6275574.18771406,1041,Fi,0,1,0
3936,553566.422350511,6357877.68350746,370,Fi,0,1,0
3937,665587.350455418,6333344.23045993,553,Fi,0,1,0
3938,576598.663050369,6305495.9561724,675,FaFi,1,1,0
3939,626884.78083821,6268051.20936814,12,Fi,1,1,0
3940,447413.211355929,6300480.53081526,1484,Fi,0,1,0
3941,676960.305079951,6155474.65545656,513,Fi,0,1,0
3942,771879.41896485,6321596.53283445,7,Fi,1,0,0
3943,700644.712417285,6357905.92553887,3407,Fa,0,1,57
3944,739030.739814741,6373052.95297554,280,FaFi,0,1,0
3945,579617.745799732,6347148.59734451,50,FaFi,0,1,0
3946,684323.350959451,6224834.06367162,627,Fi,0,1,0
3947,447081.274707422,6193861.62493684,1643,Fi,0,1,0
3948,727622.66609089,6356363.75943033,1621,Fi,1,1,73
3949,484633.373953464,6295331.51456549,185,Fi,0,1,0
3950,578764.778242771,6335690.13082412,496,Fi,0,1,0
3951,730862.929017642,6337411.49812033,404,FaFi,0,1,0
3952,499287.847311535,6187303.91612228,1570,FaFi,0,1,0
3953,452213.075028831,6216021.86687893,338,FaFi,0,1,0
3954,712389.740250458,6387450.77454509,611,Fi,1,1,0
3955,539317.884101906,6346584.07882985,1191,Fi,0,1,4
3956,450593.541242777,6230857.55563683,31,FaFi,0,1,0
3957,466055.710018041,6184673.10398868,839,FaFi,1,1,0
3958,795469.614672646,6290689.02601929,802,Fi,0,1,0
3959,555104.071852145,6335161.19376259,857,FaFi,0,1,0
3960,641717.334291477,6366151.2961661,1587,Fi,0,1,0
3961,629669.816274761,6237319.02190452,1538,FaFi,0,1,0
3962,638968.879344906,6293552.80629333,465,Fi,1,1,109
3963,674139.68578707,6185214.68325284,729,Fi,0,1,102
3964,618741.651305636,6166633.63041664,75,FaFi,0,1,0
3965,670171.258144107,6285029.5658804,2007,Fi,0,1,0
3966,663851.235152512,6371446.44470606,24,FaFi,0,1,0
3967,683117.617100909,6170597.34842497,1494,Fi,0,1,0
3968,698255.53750253,6198112.71069882,30,FaFi,0,1,0
3969,667427.356682936,6184142.9488543,826,Fi,0,1,0
3970,564422.733267265,6329863.83487185,841,Fi,0,1,0
3971,584389.64726004,6331539.1995885,201,Fi,0,1,0
3972,474196.245919253,6292329.00100871,280,FaFi,0,1,0
3973,640228.252239523,6307097.97307863,801,Fi,0,1,0
3974,523512.476201855,6334881.48628237,2503,Fa,0,1,0
3975,718284.46397356,6397921.7820125,65,FaFi,0,1,0
3976,736381.496665693,6362509.42657048,558,FaFi,0,1,0
3977,584296.953882335,6260017.32937437,272,FaFi,0,1,0
3978,665740.173933126,6387751.89328697,1178,Fi,0,1,0
3979,524375.516783292,6286141.00429461,673,FaFi,0,1,0
3980,636253.916506163,6359056.48613146,429,FaFi,0,1,0
3981,662420.348553021,6375058.5498194,1926,Fi,0,1,0
3982,566690.067690934,6244760.88042578,264,Fi,0,1,54
3983,606040.341320848,6268863.83353673,142,FaFi,0,1,13
3984,662600.425335005,6291700.44821617,3709,Fi,0,1,86
3985,606247.610149456,6306176.85917899,103,FaFi,0,1,0
3986,638922.330075926,6288165.89864836,3438,Fa,0,1,90
3987,725501.313437127,6296803.65872966,1265,Fi,0,1,66
3988,637597.706156611,6335283.03925311,2965,Fa,0,1,0
3989,615145.102058305,6243432.83338311,1356,Fi,0,1,42
3990,566980.876812234,6319733.3252444,3543,Fa,1,1,66
3991,558930.319119059,6327090.75111371,115,Fi,0,1,0
3992,492410.935410069,6183322.28250268,186,FaFi,0,1,24
3993,669940.553916313,6296200.10005465,169,FaFi,0,1,0
3994,521848.968606058,6329989.75553671,323,Fi,0,1,0
3995,676450.030311597,6392252.1001842,2,Fi,0,0,0
3996,584027.356126457,6359637.80516273,143,FaFi,0,1,0
3997,608713.893889733,6351159.25854595,8416,Fa,1,1,106
3998,662444.350121407,6363747.41024838,356,Fi,0,1,0
3999,685321.345565796,6194837.37665248,558,Fi,0,1,0
4000,747619.348468821,6403303.73773146,1096,FaFi,0,1,8
4001,754364.440255547,6383407.81569604,362,FaFi,0,1,0
4002,519600.709150591,6266533.2049292,1247,Fa,0,1,0
4003,614636.691202978,6268383.55924287,159,FaFi,0,1,0
4004,468968.308699928,6313545.8716018,1022,Fi,0,1,59
4005,535637.297564002,6243125.24566211,308,Fi,0,1,65
4006,609703.049515289,6246849.27720204,613,Fi,0,1,0
4007,553500.300138453,6223854.69538159,3,FaFi,0,1,6
4008,565300.634642225,6240785.48157826,38,Fa,0,1,0
4009,495231.477227165,6196306.40013587,1,Fi,1,0,0
4010,549278.812546822,6319547.13577032,1606,FaFi,0,1,37
4011,669201.366633185,6296142.9183479,164,FaFi,0,1,0
4012,591086.938050471,6361733.16365719,4560,Fa,0,1,0
4013,551211.727481971,6249036.44955029,1927,Fi,0,1,4
4014,721685.12170646,6382047.5137673,468,FaFi,0,1,0
4015,559903.30477641,6300365.21795545,422,FaFi,0,1,0
4016,624892.908295994,6300261.83934951,555,FaFi,0,1,0
4017,636513.108081919,6222385.2330667,858,Fi,0,1,13
4018,580637.608508232,6387848.181119,3,Fi,1,0,0
4019,572460.455968186,6303306.87708027,31,Fi,0,1,0
4020,665738.306307514,6236513.85850227,5002,Fa,0,1,0
4021,549187.677086988,6312039.26984178,9252,Fa,0,1,0
4022,703063.206396722,6229549.08370352,83,FaFi,0,1,0
4023,696686.594329536,6168660.24953239,864,FaFi,0,1,59
4024,711498.284423366,6354784.05738607,65,Fi,0,1,59
4025,637589.496165867,6230118.46834073,312,Fi,0,1,0
4026,670070.127330982,6270350.6205125,6,Fi,1,0,0
4027,520280.502207127,6335524.72892419,1834,Fi,1,1,0
4028,809007.771975289,6340503.86011258,839,Fi,0,1,0
4029,678518.884083653,6196932.96570872,2987,Fi,0,1,22
4030,648355.824282704,6341250.48311286,1704,Fi,0,1,0
4031,826276.729992325,6335860.73834515,1756,Fa,0,1,0
4032,710666.786647278,6404360.63247516,456,FaFi,1,1,0
4033,731020.467380495,6370425.51556831,62,Fi,0,1,0
4034,731156.677822299,6370952.96361709,661,FaFi,0,1,0
4035,613908.088108648,6403987.07464053,54,Fi,0,1,0
4036,585345.967612199,6241065.18870798,7,Fi,1,0,0
4037,555970.488052567,6335228.94710235,5371,Fa,0,1,114
4038,726977.474521176,6309728.82075338,2731,Fa,0,1,0
4039,564394.760210014,6312638.17430919,71,FaFi,0,1,0
4040,553275.991131276,6211748.90396486,533,Fi,0,1,0
4041,740125.275502259,6345236.8867467,648,FaFi,0,1,0
4042,618642.922046453,6389174.22467858,626,FaFi,0,1,56
4043,720957.849476123,6335008.65838811,805,Fi,0,1,17
4044,573643.162616483,6383590.67474751,465,Fi,0,1,0
4045,687181.863141081,6235118.78765968,372,Fi,0,1,0
4046,550138.36505703,6285880.72506242,1522,Fi,0,1,72
4047,644771.662465745,6364879.30949654,169,FaFi,0,1,57
4048,615732.879967779,6333745.55321938,1179,FaFi,1,1,0
4049,805432.598521812,6318932.80602532,1188,Fi,0,1,94
4050,745294.905403074,6298321.39629456,12423,Fa,0,1,13
4051,509790.615507963,6216785.56063471,95,FaFi,0,1,65
4052,824412.607985584,6303749.61585903,1340,Fi,0,1,0
4053,663207.166346636,6269535.24453394,620,Fi,0,1,0
4054,551294.317548324,6315467.12222809,1809,FaFi,1,1,0
4055,565867.108371655,6333963.05885867,21,Fi,1,1,0
4056,505457.770690355,6253316.21070731,6072,Fa,0,1,0
4057,573770.828641801,6312588.53805064,26,FaFi,0,1,0
4058,570135.479560306,6356500.63251616,1417,FaFi,0,1,27
4059,502287.628820415,6222484.30025834,648,Fi,0,1,0
4060,872171.882932574,6462198.57845097,2,Fi,1,0,0
4061,660991.806369703,6602346.98166645,673,FaFi,0,1,0
4062,703752.641979307,6571289.84647872,2553,Fa,0,1,0
4063,908272.296566594,6556873.66978348,2,Fi,1,0,0
4064,737621.587412632,6594610.25421615,6,Fi,1,0,0
4065,953026.435408065,6542191.01870238,12,Fa,1,0,0
4066,671447.407318852,6542184.03532936,6,Fi,1,0,0
4067,829782.716774372,6378465.44811384,7,Fi,1,0,0
4068,913371.376309725,6450778.7453701,4,Fi,1,0,0
4069,934273.337952305,6591970.19908836,559,FaFi,0,1,0
4070,657338.982229555,6438475.91632171,6,Fi,0,0,0
4071,886391.563066582,6388914.41922135,3,Fi,1,0,0
4072,731182.438347861,6473485.70206401,3898,Fi,0,1,84
4073,823190.787934381,6424640.98420372,4110,Fa,0,1,0
4074,659429.325751794,6411711.94482281,3,Fi,1,0,0
4075,896460.490111685,6518488.5093785,1167,FaFi,0,1,0
4076,763135.899425817,6502360.98211711,5071,Fa,0,1,23
4077,883238.6660106,6435153.9555555,7,Fi,1,0,0
4078,966656.624101386,6503232.70406064,1275,Fi,1,1,0
4079,873754.963447672,6372556.28293441,106,FaFi,0,1,0
4080,894800.515161534,6345403.90713652,4,Fi,0,0,0
4081,657921.426178912,6438524.18151955,1820,Fi,0,1,51
4082,932343.40955746,6513305.44317792,4,Fi,0,0,0
4083,899307.990824625,6412571.00370247,5,Fi,1,0,0
4084,935153.083582924,6487294.49457694,675,Fi,1,1,0
4085,902954.466973325,6492727.47584095,2782,Fi,0,1,86
4086,975666.312404886,6504429.65529782,3,Fi,1,0,0
4087,973642.880033967,6510365.96236451,1,Fi,1,0,0
4088,815991.374916129,6374827.3124342,4,Fi,1,0,0
4089,908122.37948239,6580768.40028446,2936,Fi,0,1,0
4090,947044.311877131,6536243.91949402,2,Fi,1,0,0
4091,921086.855738421,6542333.31911395,3489,FaFi,0,1,0
4092,786674.992899047,6377227.16649219,789,FaFi,0,1,0
4093,991440.625154446,6583580.15394653,8,Fi,1,0,0
4094,661051.092611904,6420081.37570502,397,FaFi,0,1,0
4095,835417.523504647,6523718.13149097,1256,Fi,0,1,113
4096,751041.771067107,6577310.55977929,4,Fi,0,0,0
4097,800923.42396604,6430015.1932958,7,Fi,1,0,0
4098,923855.525522651,6562836.76093671,1,Fi,0,0,0
4099,980304.808212357,6520229.78878445,9,Fi,1,0,0
4100,670356.406902145,6537294.77372529,2,Fi,1,0,0
4101,815922.800361672,6510505.58257223,1009,Fi,1,1,0
4102,988100.926142515,6483268.86223735,4,Fi,0,0,0
4103,953704.124920924,6500768.40522436,4,Fi,1,0,0
4104,824851.365069922,6473944.36743195,7,Fi,1,0,0
4105,973152.782545028,6459178.97620822,3,Fi,0,0,0
4106,829206.787535685,6367259.79583339,5,Fi,1,0,0
4107,733114.947193975,6472482.35203345,249,Fi,0,1,0
4108,669592.677979842,6417319.43544078,93,Fi,0,1,0
4109,882734.267450386,6411165.60074072,4818,Fi,0,1,15
4110,830330.165675351,6461134.47108041,4,Fi,1,0,0
4111,944275.753916768,6556709.243504,318,FaFi,0,1,67
4112,989637.626276,6479748.80093087,42,FaFi,1,0,0
4113,784380.124446814,6415735.93425048,12,Fa,1,0,0
4114,776452.2351192,6481273.3723711,12,Fa,1,0,0
4115,882176.924817185,6423699.55873308,5,Fi,1,0,0
4116,939766.85799814,6502181.09626062,5,Fi,1,0,0
4117,798193.549393365,6441450.61065432,9,Fi,1,0,0
4118,814805.815220251,6421162.9756237,814,Fi,0,1,0
4119,822658.1180824,6364117.90711487,1620,Fi,0,1,60
4120,882701.408699963,6495345.55724523,7,Fi,1,0,0
4121,971275.065268545,6562003.17448277,628,Fi,0,1,72
4122,677200.753540867,6605176.5330596,5,Fi,1,0,0
4123,809323.118430987,6464166.18606724,438,Fa,0,1,0
4124,827629.66954315,6484455.61581028,4,Fi,1,0,0
4125,963068.47703803,6467475.79184136,1,Fi,1,0,0
4126,950748.157921153,6493236.50272548,780,Fi,0,1,13
4127,736284.381521338,6473204.98580661,2,Fi,0,0,0
4128,780411.638717395,6465232.16153995,709,FaFi,0,1,126
4129,941461.076373928,6531837.92683727,1,Fi,0,0,0
4130,704681.015466449,6498030.65770834,7,Fi,0,0,0
4131,898851.41979474,6349108.50901029,325,Fi,0,1,0
4132,1004996.69911378,6544863.74945419,48,FaFi,1,0,0
4133,936921.221047135,6523495.24688898,2,Fi,1,0,0
4134,678309.791794362,6450861.79379085,3,Fi,1,0,0
4135,1000516.59285062,6505732.64712509,42,Fi,0,1,0
4136,721507.457454866,6435816.83138206,6,Fi,1,0,0
4137,787275.159360367,6475629.84560868,5,Fi,0,0,0
4138,982823.289189482,6489028.67553863,140,Fi,1,1,0
4139,701505.876088668,6578174.76233653,7,Fi,1,0,0
4140,845183.575141803,6357310.20481619,24,FaFi,0,0,0
4141,824705.520038,6407540.96746408,9,Fi,0,0,0
4142,898776.226745973,6390126.58015282,7,Fi,0,0,0
4143,825271.33319056,6577638.07192679,3230,Fa,0,1,15
4144,666749.344970179,6466730.40202533,8,Fi,1,0,0
4145,781432.904014247,6376948.00386849,5537,Fa,0,1,24
4146,790051.622621266,6465817.95992571,3,Fi,1,0,0
4147,975289.258865292,6498825.81573282,3,Fi,1,0,0
4148,879825.599821105,6376362.43610668,2,Fi,1,0,0
4149,707543.887987302,6555164.71047062,3,Fi,1,0,0
4150,762363.084490801,6494536.02343187,2,Fi,1,0,0
4151,878279.315180739,6545004.77362734,42,FaFi,0,0,0
4152,721764.341646742,6435376.33571489,1,Fi,0,0,0
4153,870557.006363464,6582083.50217334,161,FaFi,0,1,0
4154,685945.042773249,6537262.59257057,4,Fi,1,0,0
4155,729334.750955195,6429418.61026552,1,Fi,1,0,0
4156,958649.629737961,6542170.18654336,90,Fi,0,1,0
4157,694005.01762173,6498124.72745032,3,Fi,1,0,0
4158,819119.285252315,6534452.88859349,2,Fi,0,0,0
4159,754026.623650588,6535338.71560241,4,Fi,1,0,0
4160,811698.598399087,6368000.97567901,2,Fi,1,0,0
4161,727675.200566076,6483034.40001037,708,Fi,0,1,0
4162,891779.889845504,6546735.30663122,3,Fi,1,0,0
4163,655714.361827655,6459780.43212381,2,Fi,1,0,0
4164,831202.67075674,6369439.08769252,3,Fi,1,0,0
4165,982267.439913206,6570722.0827071,11,Fi,1,0,0
4166,798871.6659625,6412071.02782789,1,Fi,1,0,0
4167,697509.977893269,6519518.88072257,9,Fi,1,0,0
